state,country,shape,latitude,longitude 
va,us,light,37.0297222,-76.3455556
on,ca,unknown,43.883333,-79.733333
ca,us,unknown,37.3394444,-121.8938889
mb,ca,light,49.883333,-97.166667
on,ca,disk,43.15,-79.5
il,us,cigar,38.7013889,-90.1486111
nv,us,sphere,36.0397222,-114.9811111
wa,us,sphere,47.6816667,-122.2075
ok,us,cylinder,36.1538889,-95.9925
sd,us,light,44.8994444,-97.1147222
wa,us,light,47.9791667,-122.2008333
wa,us,light,47.9791667,-122.2008333
,gb,fireball,53.5,-2.216667
ne,us,other,41.1586111,-101.0022222
in,,triangle,38.27757,-85.737185
tx,us,changing,32.8997222,-94.5561111
bc,,light,50.223923,-119.230096
,,triangle,56.327358,43.985191
mi,us,disk,42.7977778,-83.705
ca,,light,36.139678,-120.36015
ca,,diamond,37.77493,-122.419416
ca,us,light,36.7477778,-119.7713889
ga,us,circle,31.1797222,-83.7891667
,gb,cross,50.9,-1.4
az,us,cigar,33.4483333,-112.0733333
sc,us,light,33.6888889,-78.8869444
ma,us,oval,42.2527778,-71.0027778
wa,us,light,47.6063889,-122.3308333
wi,us,other,44.4488889,-88.0602778
tx,us,unknown,33.1975,-96.615
md,us,light,39.3097222,-75.8255556
wa,us,rectangle,47.6063889,-122.3308333
on,ca,diamond,43.666667,-79.416667
,,other,-38.136848,176.249746
ca,us,light,34.5794444,-118.1155556
tx,us,unknown,29.4238889,-98.4933333
wa,us,circle,48.7411111,-117.4161111
,gb,formation,52.183333,-1.7
oh,us,triangle,38.8916667,-83.5233333
ny,us,sphere,43.3227778,-76.4175
ca,us,changing,34.4480556,-119.2419444
ct,us,light,41.4530556,-72.4616667
ny,us,light,42.5908333,-73.7022222
sd,us,disk,43.55,-96.7
fl,us,light,28.5380556,-81.3794444
ny,us,fireball,42.9105556,-76.7969444
mn,us,fireball,47.2372222,-93.53
,gb,cross,52.3,-3.016667
ca,us,triangle,38.4022222,-122.8227778
nm,us,unknown,34.9072222,-106.6886111
,gb,sphere,51.45,-2.583333
,au,light,-37.813938,144.963425
,,sphere,-2.170998,-79.922359
ne,us,light,40.8,-96.6666667
or,,changing,45.519836,-123.110663
nc,us,light,36.2166667,-81.6747222
oh,,light,39.16448,-84.45428
nj,us,triangle,38.9747222,-74.8338889
mo,us,light,38.9516667,-92.3338889
sd,us,light,43.55,-96.7
pa,us,circle,41.2752778,-75.8505556
pa,us,other,41.2752778,-75.8505556
pa,us,circle,41.2752778,-75.8505556
ok,us,light,36.1538889,-95.9925
oh,us,light,40.0191667,-82.8794444
ky,us,light,38.7144444,-84.8227778
oh,us,unknown,41.6638889,-83.5552778
in,us,disk,39.6136111,-86.1066667
nm,us,light,36.0702778,-106.0963889
oh,us,unknown,39.515,-84.3983333
ca,us,,38.3566667,-121.9866667
il,us,circle,41.955,-87.94
la,us,sphere,30.2383333,-90.92
ca,us,other,34.5577778,-115.7436111
fl,us,fireball,30.3933333,-86.4958333
mi,us,teardrop,42.5391667,-82.9494444
ca,,light,34.878111,-116.968109
me,us,disk,43.7294444,-70.2425
wa,us,teardrop,47.885,-120.1572222
mo,,sphere,38.910841,-94.382172
md,,cylinder,38.937339,-76.328994
,,sphere,31.952856,-102.171694
tx,us,rectangle,28.4366667,-99.2347222
tn,us,cigar,35.1494444,-90.0488889
tn,us,cigar,35.1494444,-90.0488889
il,,cigar,40.633125,-89.398528
mi,us,fireball,42.3211111,-85.1797222
oh,us,fireball,39.4352778,-84.2030556
il,us,fireball,41.85,-87.65
ar,us,disk,36.0013889,-94.0080556
wa,us,flash,47.1855556,-122.2916667
la,us,circle,30.275,-89.7811111
al,us,light,30.4761111,-88.3422222
mo,,circle,38.678281,-90.464916
ny,us,circle,40.8583333,-73.1
ar,us,light,34.5958333,-92.4888889
ny,us,unknown,40.8583333,-73.1
qc,ca,disk,45.483333,-75.65
nc,us,sphere,36.0955556,-79.4380556
ca,us,formation,40.8666667,-124.0816667
me,us,light,43.6413889,-70.2413889
dc,,light,38.907231,-77.036464
nc,us,fireball,35.3519444,-75.5108333
ca,us,other,38.8966667,-121.0758333
ny,us,circle,42.3422222,-74.7175
ca,us,flash,34.47,-118.1958333
va,,sphere,37.540725,-77.436048
va,us,sphere,38.6580556,-77.25
ky,us,unknown,38.2008333,-84.8733333
qc,,sphere,45.478852,-73.87173
fl,us,fireball,26.5216667,-82.1894444
ia,,light,42.448894,-90.684017
ri,us,light,41.8786111,-71.3830556
pa,us,unknown,39.8494444,-75.3561111
pa,us,light,41.1769444,-75.4183333
pa,us,triangle,39.9625,-76.7280556
ca,us,light,33.1433333,-117.1652778
ky,us,fireball,37.9886111,-84.4777778
md,us,circle,39.6561111,-77.9319444
nc,us,circle,36.0725,-79.7922222
ky,us,light,38.9988889,-84.6266667
il,us,circle,39.8016667,-89.6436111
ny,us,fireball,42.96,-78.4058333
nj,us,cone,40.0758333,-74.5836111
oh,us,triangle,41.2372222,-82.12
ny,us,light,43.1552778,-75.9697222
mt,us,flash,46.7588889,-114.08
or,us,unknown,44.0522222,-123.0855556
ny,us,,42.7047222,-77.2719444
,,light,52.221537,6.893662
oh,us,light,41.2425,-82.6158333
ky,,disk,36.942093,-88.363078
nc,us,sphere,35.9380556,-77.7908333
ma,us,light,42.2416667,-70.8041667
wy,us,cylinder,44.8833333,-108.4688889
mo,us,light,38.45,-91.0083333
tx,us,cigar,29.4238889,-98.4933333
nc,us,egg,35.7325,-78.8505556
il,us,,38.52,-89.9838889
ny,us,disk,42.8863889,-78.8786111
or,us,,45.4872222,-122.8025
ca,us,,33.9533333,-117.3952778
ny,us,,43.1547222,-77.6158333
il,us,unknown,41.85,-87.65
nj,us,triangle,39.9008333,-74.8238889
wa,us,light,48.1988889,-122.1238889
nm,us,light,32.3122222,-106.7777778
ab,ca,disk,54.716667,-113.266667
ct,,unknown,41.603221,-73.087749
ny,us,changing,40.8841667,-72.39
wv,us,fireball,38.3497222,-81.6327778
bc,ca,circle,50.666667,-120.333333
ny,us,circle,42.2275,-75.9186111
me,us,other,45.6283333,-68.2633333
ca,us,triangle,33.8302778,-116.5444444
co,us,flash,38.4,-105.2166667
va,,oval,38.093307,-77.292293
wa,us,light,47.7558333,-122.3402778
oh,us,disk,41.1575,-81.2422222
tx,,oval,33.109472,-96.971398
wa,us,light,45.6388889,-122.6602778
pq,ca,unknown,45.5,-73.583333
or,us,light,45.5236111,-122.675
,,sphere,-37.687797,176.16513
az,us,circle,33.3527778,-111.7883333
az,us,oval,33.3061111,-111.8405556
az,us,light,33.3527778,-111.7883333
az,us,light,33.9325,-114.005
az,us,light,33.9325,-114.005
az,us,light,33.9325,-114.005
wa,us,light,47.6741667,-122.1202778
ut,,triangle,40.5725,-111.859722
on,ca,formation,43.733333,-81.7
id,us,diamond,43.6122222,-116.3905556
bc,ca,light,49.316667,-117.666667
ny,us,oval,40.7141667,-74.0063889
ca,us,unknown,36.1397222,-120.3591667
ca,,light,33.71902,-117.778926
,gb,oval,51.994167,-4.696111
,au,circle,-32.276821,115.729782
ct,us,cone,41.2888889,-72.6822222
ut,us,light,39.3266667,-110.9638889
,,circle,52.481138,1.753449
,,triangle,50.467388,4.871985
mi,us,rectangle,42.6055556,-83.15
ia,us,light,42.4891667,-95.5447222
ca,us,rectangle,33.78,-118.2616667
ar,us,disk,34.7694444,-92.2669444
az,us,circle,33.4483333,-112.0733333
,gb,flash,53.166667,-1.583333
ca,us,oval,34.2694444,-118.7805556
ny,us,light,43.0113889,-75.0044444
wa,us,flash,47.6063889,-122.3308333
tx,us,light,31.7586111,-106.4863889
bc,ca,light,49.683333,-115.983333
bc,ca,disk,46.183333,-62.883333
bc,ca,unknown,49.516667,-115.766667
bc,ca,light,49.683333,-115.983333
ga,us,light,33.7938889,-84.6605556
fl,,unknown,27.876394,-82.777858
ks,us,flash,39.8411111,-96.6469444
ca,us,disk,37.5841667,-122.365
wa,us,circle,46.2858333,-119.2833333
,,disk,10.266182,123.997295
or,us,other,44.9902778,-123.025
,au,circle,-28.52383,153.532227
,,circle,30.129308,77.26925
mn,us,fireball,45.0563889,-92.8058333
wa,us,cross,46.2397222,-119.0994444
bc,ca,light,54.5,-128.583333
bc,ca,light,54.4,-126.65
,,light,51.005794,4.632042
ca,us,other,36.6177778,-121.9155556
nm,,other,34.51994,-105.87009
ma,us,oval,42.2611111,-71.4638889
ca,us,diamond,35.0525,-118.1730556
tn,us,other,36.1658333,-86.7844444
,gb,rectangle,55.833333,-4.25
wa,us,teardrop,47.7544444,-122.1622222
va,us,light,36.8527778,-75.9783333
ny,us,sphere,40.9277778,-73.7522222
dc,,disk,38.907231,-77.036464
fl,us,teardrop,26.0625,-80.2333333
mo,us,cylinder,38.9516667,-92.3338889
bc,ca,fireball,46.216667,-63.483333
ny,us,circle,40.6955556,-73.3261111
va,us,sphere,36.8466667,-76.2855556
or,us,circle,45.3763889,-122.0155556
ok,us,triangle,35.5066667,-97.7622222
ia,us,rectangle,41.0041667,-92.3736111
ny,us,oval,40.8766667,-73.325
ga,us,triangle,32.5402778,-82.9038889
,gb,disk,51.691944,-4.950833
ma,us,oval,42.7261111,-71.1913889
qc,ca,cigar,45.5,-73.583333
nb,ca,disk,45.766667,-66.15
qc,ca,cylinder,45.5,-73.583333
ca,us,other,34.7544444,-118.2886111
,gb,light,51.916667,-0.216667
bc,ca,disk,49.25,-123.133333
co,us,light,38.8338889,-104.8208333
al,us,oval,32.4797222,-86.3619444
tx,us,triangle,29.4238889,-98.4933333
ca,us,oval,37.8044444,-122.2697222
tn,us,egg,35.7141667,-83.5102778
sc,us,fireball,33.6888889,-78.8869444
sc,us,oval,33.6888889,-78.8869444
ca,us,light,37.9841667,-120.3811111
ca,us,unknown,39.3280556,-120.1822222
or,us,light,42.4075,-124.4205556
ca,us,disk,32.7152778,-117.1563889
sc,us,fireball,33.8158333,-78.6802778
nc,us,teardrop,34.5363889,-79.2916667
sc,us,oval,34.3369444,-79.4313889
fl,,unknown,27.664827,-81.515754
ny,us,triangle,40.8122222,-73.0788889
ga,us,unknown,34.565,-83.5452778
nc,us,light,34.6875,-77.0727778
fl,us,disk,26.6583333,-80.2416667
ky,us,triangle,38.9988889,-84.6266667
fl,us,cone,26.1219444,-80.1436111
,,light,55.686429,11.089188
pa,us,triangle,41.5766667,-75.2591667
tx,us,oval,30.5786111,-97.8527778
or,us,unknown,42.4727778,-122.8016667
tx,us,oval,29.4238889,-98.4933333
,gb,cigar,51.300278,-3.011667
nc,us,light,35.6008333,-82.5541667
va,us,sphere,37.7838889,-79.4430556
,gb,other,53.383333,-2.6
ga,us,unknown,33.4486111,-84.455
mo,us,cylinder,40.4111111,-95.5166667
mi,us,light,42.5802778,-83.0302778
tx,us,light,33.0144444,-97.0966667
,,light,53.091516,-0.046423
mn,us,unknown,45.2788889,-92.985
la,us,disk,32.9413889,-93.2986111
pa,us,other,40.5408333,-79.7841667
ny,us,circle,43.71,-74.9747222
ny,us,circle,43.71,-74.9747222
il,us,triangle,38.8905556,-90.1841667
ut,,sphere,40.799722,-113.8
wa,us,light,48.1169444,-118.2008333
nh,us,light,42.9269444,-70.9444444
tn,us,light,36.1630556,-82.8311111
on,,light,48.469544,-91.455909
fl,us,triangle,28.2394444,-82.3280556
wa,us,formation,47.4705556,-122.3455556
in,us,light,39.5213889,-85.7769444
ut,us,triangle,40.7608333,-111.8902778
ut,us,triangle,40.7608333,-111.8902778
ri,us,other,41.7797222,-71.4377778
wa,,disk,48.50389,-122.23611
az,us,other,33.4483333,-112.0733333
nv,us,disk,36.175,-115.1363889
wv,us,cigar,39.5802778,-80.37
il,us,fireball,42.0697222,-87.7877778
wa,us,triangle,48.1183333,-123.4294444
ut,us,changing,40.2969444,-111.6938889
mi,us,flash,43.6155556,-84.2472222
ca,us,light,33.9488889,-118.4447222
ab,ca,disk,56.733333,-111.383333
tx,us,flash,32.2780556,-96.0666667
bc,ca,other,50.666667,-120.333333
in,us,disk,41.6105556,-87.0641667
ny,us,circle,40.9413889,-73.1063889
oh,us,oval,40.0333333,-83.1583333
ok,us,changing,36.1091667,-94.57
ct,us,light,41.1175,-73.4083333
oh,us,other,41.5119444,-82.9377778
ny,us,light,40.8686111,-73.0019444
tx,us,sphere,31.7586111,-106.4863889
pa,us,other,40.0741667,-80.1725
ok,us,light,35.6527778,-97.4777778
,,light,-25.746111,28.188056
on,ca,sphere,44.5,-80.216667
oh,,triangle,40.417287,-82.907123
,gb,formation,52.116667,-2.316667
mo,us,fireball,37.9938889,-92.8361111
ma,,fireball,14.569805,121.078675
sd,us,circle,44.3113889,-96.7980556
de,,fireball,38.808482,-75.26396
tn,,circle,36.142038,-86.700977
ks,us,fireball,38.9822222,-94.6705556
in,us,other,41.1869444,-87.4483333
md,us,light,38.9805556,-76.3147222
ia,us,fireball,41.6005556,-93.6088889
ca,us,cylinder,32.7152778,-117.1563889
ut,us,circle,40.4141667,-111.7577778
ms,us,triangle,34.9341667,-88.5222222
nc,us,triangle,35.5333333,-82.9108333
in,us,teardrop,39.9111111,-85.1616667
nc,us,sphere,35.9572222,-75.6244444
fl,us,fireball,26.1416667,-81.795
nj,us,sphere,39.6427778,-74.1808333
on,ca,diamond,43.866667,-79.033333
wa,us,fireball,47.2530556,-122.4430556
wa,us,triangle,47.1772222,-122.1852778
oh,us,oval,40.0333333,-83.1583333
nh,us,light,42.7652778,-71.4680556
ks,us,formation,39.2019444,-96.3047222
ny,us,fireball,42.8863889,-78.8786111
mo,us,circle,38.8002778,-90.6263889
mi,us,light,42.9633333,-85.6680556
in,us,circle,41.6819444,-85.9766667
mo,us,fireball,37.2152778,-93.2980556
or,us,circle,45.5236111,-122.675
tx,us,changing,29.4238889,-98.4933333
mn,us,fireball,45.1486111,-93.1513889
va,us,flash,37.4236111,-76.9013889
fl,us,circle,30.3933333,-86.4958333
oh,us,light,40.9780556,-81.7822222
,,disk,28.635308,77.22496
ma,us,fireball,41.5263889,-70.6736111
az,us,light,34.3322222,-112.1197222
pa,us,formation,40.0377778,-76.3058333
ri,us,circle,41.8786111,-71.3830556
ut,us,triangle,40.5247222,-111.8630556
nc,us,fireball,35.9572222,-75.6244444
va,us,fireball,37.2708333,-79.9416667
tn,us,formation,36.3433333,-88.8502778
ny,us,circle,40.7163889,-73.8816667
ny,us,fireball,40.9977778,-72.2930556
oh,us,circle,41.3952778,-81.6763889
ca,us,fireball,33.8352778,-117.9136111
ma,us,triangle,42.4666667,-70.95
pa,us,circle,40.2113889,-74.7883333
al,us,light,33.8166667,-86.6008333
ga,us,fireball,33.9525,-84.55
ca,us,cross,36.3008333,-119.7819444
oh,us,fireball,41.4361111,-81.3866667
me,,fireball,43.161748,-70.648258
fl,,light,26.443397,-82.111512
al,us,fireball,34.7302778,-86.5861111
bc,ca,sphere,53.916667,-122.766667
mi,us,rectangle,42.6916667,-83.5541667
fl,,light,28.045014,-82.699814
ca,us,light,38.6858333,-121.0811111
ar,us,light,36.3319444,-94.1183333
mo,us,fireball,38.8002778,-90.6263889
,,oval,30.80905,73.450821
ky,us,circle,38.9988889,-84.6266667
or,us,formation,45.5236111,-122.675
wa,us,disk,48.8466667,-122.5897222
mo,us,disk,38.6402778,-92.1222222
or,us,light,44.3141667,-123.2955556
mo,,triangle,36.236176,-90.055649
ca,us,cigar,39.0202778,-120.8169444
wv,us,disk,39.4802778,-80.2736111
,,other,52.696651,-4.054346
tx,us,cigar,32.7355556,-97.1077778
az,us,flash,32.2216667,-110.9258333
sd,us,light,43.55,-96.7
ca,us,,35.3733333,-119.0177778
ca,us,,37.5202778,-122.2747222
ca,us,,38.6780556,-121.175
wa,us,,47.6063889,-122.3308333
wi,us,,42.7261111,-87.7827778
wi,us,sphere,43.0494444,-88.0075
va,us,,36.6238889,-78.5572222
dc,,other,38.907231,-77.036464
ut,,triangle,39.32098,-111.093731
va,us,cigar,36.5963889,-82.1886111
mn,us,fireball,44.9741667,-93.5063889
az,us,triangle,32.7252778,-114.6236111
ne,us,triangle,41.2586111,-95.9375
va,us,disk,36.5963889,-82.1886111
ca,us,rectangle,36.2077778,-119.3463889
wa,us,changing,46.4913889,-122.9366667
or,us,other,44.5366667,-122.9058333
oh,us,other,39.7588889,-84.1916667
wa,us,circle,47.5675,-122.6313889
ok,us,triangle,36.7069444,-97.0852778
id,us,fireball,42.5630556,-114.46
wa,us,light,48.7597222,-122.4869444
ny,us,triangle,43.1008333,-74.7733333
az,us,egg,33.4936111,-112.9363889
az,us,fireball,35.1177778,-111.0927778
tx,us,sphere,32.3511111,-95.3008333
,,circle,45.162241,5.686729
wa,us,chevron,47.7544444,-122.1622222
,au,unknown,-36.758179,144.280243
ut,,oval,40.5725,-111.859722
ca,,other,33.493639,-117.148365
tx,us,triangle,33.9136111,-98.4930556
ns,,formation,47.233333,-59.716667
ca,us,circle,34.2572222,-118.6002778
on,ca,circle,43.15,-79.5
tx,us,unknown,32.7833333,-96.8
ks,us,light,37.9716667,-100.8722222
mi,us,unknown,45.8202778,-88.0658333
mn,us,triangle,44.3125,-94.4602778
bc,ca,changing,49.233333,-124.8
nv,,light,36.039525,-114.981721
ny,us,triangle,42.9033333,-78.755
ar,us,disk,36.2613889,-90.9711111
az,us,oval,34.8697222,-111.7602778
nm,us,changing,33.1283333,-107.2522222
ca,us,unknown,33.9616667,-118.3522222
ny,us,changing,40.7141667,-74.0063889
,,light,31.956578,35.945695
ma,,light,41.616777,-70.43697
sd,us,light,44.0805556,-103.2305556
,gb,light,52.166667,-2.166667
co,us,circle,39.8680556,-104.9713889
,,unknown,45.815011,15.981919
ca,us,unknown,34.4358333,-119.8266667
,,disk,53.477218,-0.593516
,gb,fireball,51.514125,-0.093689
bc,ca,other,46.183333,-62.883333
bc,,unknown,50.674522,-120.327267
wa,us,changing,48.0841667,-121.9675
bc,,unknown,53.726668,-127.647621
wa,us,circle,47.6063889,-122.3308333
nc,us,sphere,35.2269444,-80.8433333
ny,,disk,42.534322,-74.254177
ok,us,light,35.4675,-97.5161111
tx,us,circle,29.7630556,-95.3630556
tx,us,fireball,29.7630556,-95.3630556
tx,us,flash,30.0969444,-95.6158333
tx,us,other,30.0969444,-95.6158333
tx,us,fireball,31.6033333,-94.6552778
ca,us,chevron,38.5472222,-122.8152778
mt,us,oval,45.6797222,-111.0377778
nb,ca,light,43.133333,-80.75
il,us,egg,42.3147222,-88.4486111
wa,us,triangle,45.6388889,-122.6602778
ca,us,disk,33.8302778,-116.5444444
ca,us,circle,34.7438889,-117.3236111
sc,us,light,33.5736111,-79.0027778
mi,us,other,43.2680556,-82.5308333
ca,us,diamond,36.5969444,-120.8325
on,ca,triangle,42.983333,-81.25
on,ca,diamond,43.666667,-79.416667
il,us,triangle,42.0663889,-87.9372222
wi,us,disk,44.0247222,-88.5425
tx,us,other,27.5155556,-97.8558333
mb,ca,disk,49.883333,-97.166667
nf,ca,circle,48.95,-57.933333
nj,us,unknown,39.0825,-74.8241667
in,us,unknown,38.8119444,-87.2522222
wa,us,disk,47.6588889,-117.425
ca,us,fireball,37.8716667,-122.2716667
ma,us,triangle,42.7261111,-71.1913889
co,us,formation,40.3977778,-105.0744444
ca,us,chevron,34.4233333,-118.4711111
wa,us,chevron,47.3177778,-119.5525
ny,us,circle,40.7141667,-74.0063889
qc,,triangle,45.801809,-74.641531
az,us,light,34.3977778,-112.2355556
az,us,unknown,34.3977778,-112.2355556
,gb,triangle,53.5,-2.216667
bc,ca,light,49.13635335,-122.8213433
ca,us,flash,37.9358333,-122.3466667
tn,us,light,36.1658333,-86.7844444
ca,us,light,38.5816667,-121.4933333
ca,us,unknown,38.5816667,-121.4933333
fl,,light,26.443397,-82.111512
ca,us,light,37.8716667,-122.2716667
ca,us,cylinder,33.8752778,-117.5655556
co,us,disk,37.7427778,-105.8747222
co,us,disk,37.7427778,-105.8747222
co,us,disk,37.7427778,-105.8747222
co,us,disk,37.7427778,-105.8747222
co,us,other,37.7427778,-105.8747222
il,us,oval,42.0255556,-88.1783333
va,us,oval,36.6408333,-80.2658333
wa,us,light,47.1302778,-119.2769444
tx,us,circle,30.2669444,-97.7427778
ok,us,rectangle,35.4675,-97.5161111
id,us,formation,43.8261111,-111.7888889
on,ca,light,42.166667,-82.816667
ca,us,flash,33.9022222,-118.0808333
mi,us,other,42.7919444,-83.6277778
tx,us,light,29.7630556,-95.3630556
ky,us,unknown,38.0563889,-83.9433333
ma,,sphere,41.680556,-70.908333
mt,us,light,45.5372222,-106.955
hi,us,cigar,21.3069444,-157.8583333
mn,us,circle,44.8408333,-93.2980556
oh,us,other,40.1447222,-84.2425
ny,us,formation,41.4613889,-73.6713889
bc,ca,oval,49.6,-119.666667
ca,us,disk,32.9627778,-117.035
sc,us,unknown,33.5927778,-79.0088889
wa,us,circle,47.7988889,-122.4969444
co,,fireball,38.470546,-102.296335
tx,us,disk,29.7630556,-95.3630556
mn,us,oval,44.98,-93.2636111
ca,us,circle,37.9411111,-121.9347222
ct,us,other,41.8463889,-71.8880556
nh,us,light,43.3044444,-70.9761111
il,us,fireball,41.85,-87.65
va,us,oval,38.1580556,-79.2066667
ca,us,disk,37.2577778,-120.9977778
ga,us,triangle,34.2072222,-84.1402778
tx,us,unknown,33.1030556,-96.6702778
ca,us,triangle,39.7286111,-121.8363889
wa,us,fireball,45.6388889,-122.6602778
fl,us,light,28.5380556,-81.3794444
mi,us,light,42.7325,-84.5555556
on,ca,light,43.666667,-79.416667
fl,,light,29.64858,-81.637582
tx,us,light,33.2569444,-103.0586111
ga,us,triangle,33.7488889,-84.3880556
nv,us,flash,36.9086111,-116.7583333
wv,us,oval,37.3661111,-81.1027778
mn,,circle,47.722025,-94.557161
ca,us,light,33.9319444,-117.9452778
tx,us,unknown,33.0786111,-97.565
tx,us,light,28.4366667,-99.2347222
in,us,other,39.0908333,-84.85
tx,us,unknown,33.0197222,-96.6986111
co,us,diamond,38.2544444,-104.6086111
or,us,formation,44.9583333,-124.0166667
on,ca,light,44.15,-79.866667
ny,us,light,40.8680556,-73.4261111
az,us,triangle,34.61,-112.315
on,,rectangle,46.521858,-84.34609
nj,us,light,39.8241667,-74.9980556
wa,us,light,48.2763889,-117.7144444
fl,us,sphere,28.665,-80.845
fl,us,sphere,28.3644444,-82.1961111
ne,us,teardrop,41.2586111,-95.9375
nv,us,sphere,36.175,-115.1363889
az,us,changing,33.4483333,-112.0733333
sc,,fireball,34.737064,-82.254283
pa,,triangle,40.324953,-79.858903
ca,us,unknown,32.64,-117.0833333
ms,us,other,31.3463889,-89.26
il,us,light,42.0333333,-88.0833333
ca,us,cross,34.0975,-117.6475
ca,us,cross,34.0975,-117.6475
me,us,circle,43.8047222,-70.8016667
pa,,fireball,40.684963,-80.107138
nj,us,sphere,40.7883333,-74.1336111
ks,us,light,38.8813889,-94.8188889
wi,us,fireball,42.9169444,-89.2177778
il,us,sphere,42.2194444,-87.9794444
oh,us,sphere,39.7588889,-84.1916667
,de,circle,52.516667,13.4
ca,us,cigar,34.2163889,-119.0366667
ca,us,diamond,34.6980556,-118.1358333
ny,us,sphere,40.6802778,-73.4555556
ga,us,other,34.0233333,-84.6155556
mi,,light,42.665197,-82.928643
mn,us,sphere,44.5625,-92.5336111
ia,,light,42.573027,-92.028153
or,us,circle,44.9583333,-124.0166667
oh,,diamond,39.760767,-84.348225
,,formation,47.497912,19.040235
nv,us,triangle,36.1988889,-115.1166667
pa,,,40.501179,-79.839216
mi,us,light,43.0125,-83.6875
oh,us,light,39.0541667,-84.0530556
wi,us,triangle,44.8613889,-92.6236111
pa,us,circle,40.4405556,-79.9961111
tx,us,fireball,33.3488889,-96.5483333
ct,,fireball,41.186548,-73.195177
pa,us,fireball,40.4491667,-75.5525
fl,us,circle,25.8572222,-80.2783333
ky,us,light,37.8144444,-82.8072222
fl,us,other,25.8897222,-80.1869444
pa,us,light,40.8802778,-79.2422222
me,us,circle,44.7311111,-68.8269444
ia,us,light,42.0083333,-91.6438889
bc,ca,triangle,49.1,-122.65
fl,us,teardrop,26.9616667,-82.3527778
,au,triangle,-37.813938,144.963425
ga,us,other,30.8325,-83.2786111
in,us,disk,39.7944444,-87.3958333
fl,us,changing,29.1869444,-82.1402778
or,us,sphere,45.4983333,-122.4302778
ia,us,triangle,42.1686111,-92.0233333
ab,ca,triangle,53.55,-113.5
wi,us,circle,42.9177778,-90.2733333
,,triangle,49.06,25.042778
mi,us,,42.6919444,-83.7822222
wa,us,,47.1855556,-122.2916667
bc,,unknown,49.084629,-123.058567
or,us,light,45.4944444,-122.8658333
wa,us,circle,47.6741667,-122.1202778
la,us,light,30.7263889,-90.5088889
tx,us,light,33.5772222,-96.1780556
nc,us,formation,35.9572222,-75.6244444
wa,us,changing,48.7597222,-122.4869444
ma,us,light,42.1583333,-71.1452778
az,us,triangle,35.1980556,-111.6505556
il,us,changing,41.8088889,-88.0111111
ri,,triangle,41.652202,-71.576894
,gb,egg,55.766667,-4.033333
tx,us,unknown,32.7591667,-97.7969444
il,us,disk,42.1816667,-88.3302778
,,circle,52.49035,4.798067
fl,us,light,28.0680556,-80.5605556
nc,us,light,35.2619444,-81.1875
fl,us,fireball,26.1219444,-80.1436111
nj,us,disk,40.4366667,-74.24
la,us,oval,29.9544444,-90.075
,gb,unknown,50.683333,-3.25
ca,us,unknown,36.9741667,-122.0297222
ca,us,sphere,34.0522222,-118.2427778
ny,us,flash,43.1052778,-75.2916667
wv,,light,37.309723,-81.135076
bc,ca,fireball,54.5,-128.583333
in,us,circle,39.2072222,-86.2511111
bc,ca,,50.35,-125.916667
bc,ca,other,50.35,-125.916667
mi,,circle,42.583595,-82.829342
ca,us,unknown,38.2494444,-122.0388889
,,sphere,44.4325,26.103889
in,us,circle,39.9508333,-86.2619444
fl,us,disk,24.5552778,-81.7827778
wa,us,circle,47.8211111,-122.3138889
wa,us,unknown,48.1988889,-122.1238889
ny,us,changing,40.7141667,-74.0063889
,,triangle,38.756275,-8.96287
ns,,circle,-14.599413,-28.673147
tn,,light,35.517491,-86.580447
wa,us,fireball,47.1855556,-122.2916667
on,ca,light,43.316667,-79.8
ca,us,other,37.4325,-120.0969444
wi,us,formation,43.9786111,-90.5038889
fl,us,triangle,27.6383333,-80.3975
on,ca,triangle,43.666667,-79.416667
on,,triangle,45.849561,-80.734883
,,unknown,51.481581,-3.17909
nc,,light,33.894339,-78.426672
nc,,fireball,33.894339,-78.426672
wv,us,other,38.5063889,-82.2986111
ca,,triangle,36.778261,-119.417932
az,us,oval,32.3908333,-110.9658333
ns,ca,light,44.666667,-63.566667
,,fireball,45.943161,24.96676
az,us,sphere,33.4483333,-112.0733333
ks,us,light,39.0483333,-95.6777778
bc,ca,,46.15,-60.166667
fl,us,light,25.7738889,-80.1938889
mi,us,light,43.3369444,-83.3525
wa,us,triangle,47.6063889,-122.3308333
mn,us,circle,44.7319444,-93.2175
me,us,light,43.2658333,-70.865
ks,us,light,39.0483333,-95.6777778
ca,us,circle,38.2919444,-122.4569444
ca,us,circle,38.2919444,-122.4569444
ca,us,fireball,38.2919444,-122.4569444
fl,us,unknown,28.3641667,-82.6936111
wa,us,disk,47.2394444,-122.3558333
on,ca,unknown,43.666667,-79.416667
mo,us,other,38.3686111,-93.7780556
co,us,cigar,39.8366667,-105.0366667
or,us,sphere,45.5236111,-122.675
ks,us,oval,37.6922222,-97.3372222
nh,us,changing,42.9813889,-70.9483333
vt,us,light,43.1636111,-73.0727778
tx,us,light,32.0108333,-97.1297222
sc,us,flash,33.6888889,-78.8869444
or,,oval,45.027085,-122.972972
mo,,light,37.940319,-91.880994
wa,us,fireball,46.6022222,-120.5047222
oh,us,other,40.7966667,-81.5216667
,gb,circle,56.116667,-3.166667
,,cylinder,52.625072,-1.677155
on,ca,light,43.45,-80.5
in,us,fireball,41.6619444,-86.1586111
