"country","datetime","count"
"gb","9/21/2008",3
"gb","9/21/2009",1
"gb","9/21/2011",1
"gb","9/21/2012",11
"gb","9/22/2007",2
"gb","9/22/2008",1
"gb","9/22/2009",1
"gb","9/24/2006",2
"gb","9/24/2012",2
"gb","9/24/2013",1
"gb","9/25/2005",1
"gb","9/25/2006",1
"gb","9/25/2008",3
"gb","9/25/2010",2
"gb","9/26/2007",1
"gb","9/26/2008",1
"gb","9/26/2009",1
"gb","9/27/2012",1
"gb","9/27/2013",1
"gb","9/28/2008",2
"gb","9/28/2009",1
"gb","9/28/2012",1
"gb","9/29/2006",2
"gb","9/29/2008",1
"gb","9/29/2012",1
"gb","9/30/2009",1
"gb","9/30/2012",1
"us","01/01/2005",12
"us","01/01/2006",5
"us","01/01/2007",28
"us","01/01/2008",30
"us","01/01/2009",24
"us","01/01/2010",34
"us","01/01/2011",33
"us","01/01/2012",60
"us","01/01/2013",59
"us","01/01/2014",89
"us","01/02/2005",7
"us","01/02/2006",5
"us","01/02/2007",18
"us","01/02/2008",10
"us","01/02/2009",10
"us","01/02/2010",8
"us","01/02/2011",9
"us","01/02/2012",11
"us","01/02/2013",7
"us","01/02/2014",13
"us","01/03/2005",2
"us","01/03/2006",6
"us","01/03/2007",23
"us","01/03/2008",10
"us","01/03/2009",13
"us","01/03/2010",1
"us","01/03/2011",10
"us","01/03/2012",24
"us","01/03/2013",15
"us","01/03/2014",8
"us","01/04/2005",8
"us","01/04/2006",12
"us","01/04/2007",11
"us","01/04/2008",9
"us","01/04/2009",8
"us","01/04/2010",6
"us","01/04/2011",12
"us","01/04/2012",13
"us","01/04/2013",10
"us","01/04/2014",28
"us","01/05/2005",8
"us","01/05/2006",7
"us","01/05/2007",8
"us","01/05/2008",6
"us","01/05/2009",8
"us","01/05/2010",7
"us","01/05/2011",6
"us","01/05/2012",11
"us","01/05/2013",13
"us","01/05/2014",9
"us","01/06/2005",1
"us","01/06/2006",2
"us","01/06/2007",12
"us","01/06/2008",2
"us","01/06/2009",7
"us","01/06/2010",3
"us","01/06/2011",17
"us","01/06/2012",28
"us","01/06/2013",16
"us","01/06/2014",16
"us","01/07/2005",7
"us","01/07/2006",7
"us","01/07/2007",12
"us","01/07/2008",6
"us","01/07/2009",11
"us","01/07/2010",6
"us","01/07/2011",5
"us","01/07/2012",11
"us","01/07/2013",5
"us","01/07/2014",9
"us","01/08/2005",4
"us","01/08/2006",5
"us","01/08/2007",10
"us","01/08/2008",21
"us","01/08/2009",8
"us","01/08/2010",4
"us","01/08/2011",7
"us","01/08/2012",22
"us","01/08/2013",11
"us","01/08/2014",11
"us","01/09/2005",4
"us","01/09/2006",5
"us","01/09/2007",6
"us","01/09/2008",14
"us","01/09/2009",11
"us","01/09/2010",7
"us","01/09/2011",5
"us","01/09/2012",11
"us","01/09/2013",6
"us","01/09/2014",13
"us","01/10/2005",11
"us","01/10/2006",4
"us","01/10/2007",17
"us","01/10/2008",10
"us","01/10/2009",12
"us","01/10/2010",11
"us","01/10/2011",6
"us","01/10/2012",17
"us","01/10/2013",6
"us","01/10/2014",11
"us","01/11/2005",5
"us","01/11/2006",1
"us","01/11/2007",6
"us","01/11/2008",5
"us","01/11/2009",6
"us","01/11/2010",5
"us","01/11/2011",9
"us","01/11/2012",20
"us","01/11/2013",4
"us","01/11/2014",16
"us","01/12/2005",7
"us","01/12/2006",5
"us","01/12/2007",6
"us","01/12/2008",15
"us","01/12/2009",9
"us","01/12/2010",8
"us","01/12/2011",9
"us","01/12/2012",11
"us","01/12/2013",11
"us","01/12/2014",20
"us","02/01/2005",9
"us","02/01/2006",2
"us","02/01/2007",8
"us","02/01/2008",9
"us","02/01/2009",13
"us","02/01/2010",5
"us","02/01/2011",6
"us","02/01/2012",25
"us","02/01/2013",9
"us","02/01/2014",26
"us","02/02/2005",9
"us","02/02/2006",4
"us","02/02/2007",6
"us","02/02/2008",7
"us","02/02/2009",20
"us","02/02/2010",5
"us","02/02/2011",7
"us","02/02/2012",9
"us","02/02/2013",9
"us","02/02/2014",17
"us","02/03/2005",6
"us","02/03/2006",3
"us","02/03/2007",4
"us","02/03/2008",4
"us","02/03/2009",10
"us","02/03/2010",3
"us","02/03/2011",3
"us","02/03/2012",14
"us","02/03/2013",9
"us","02/03/2014",7
"us","02/04/2005",9
"us","02/04/2006",4
"us","02/04/2007",14
"us","02/04/2008",8
"us","02/04/2009",13
"us","02/04/2010",5
"us","02/04/2011",5
"us","02/04/2012",22
"us","02/04/2013",7
"us","02/04/2014",7
"us","02/05/2005",3
"us","02/05/2006",6
"us","02/05/2007",4
"us","02/05/2008",4
"us","02/05/2009",12
"us","02/05/2010",5
"us","02/05/2011",16
"us","02/05/2012",15
"us","02/05/2013",5
"us","02/05/2014",15
"us","02/06/2005",4
"us","02/06/2006",10
"us","02/06/2007",17
"us","02/06/2008",9
"us","02/06/2009",10
"us","02/06/2010",7
"us","02/06/2011",9
"us","02/06/2012",16
"us","02/06/2013",14
"us","02/06/2014",11
"us","02/07/2005",5
"us","02/07/2006",3
"us","02/07/2007",9
"us","02/07/2008",10
"us","02/07/2009",6
"us","02/07/2010",3
"us","02/07/2011",5
"us","02/07/2012",7
"us","02/07/2013",4
"us","02/07/2014",21
"us","02/08/2005",7
"us","02/08/2006",10
"us","02/08/2007",9
"us","02/08/2008",7
"us","02/08/2009",11
"us","02/08/2010",5
"us","02/08/2011",8
"us","02/08/2012",14
"us","02/08/2013",6
"us","02/08/2014",21
"us","02/09/2005",6
"us","02/09/2006",10
"us","02/09/2007",1
"us","02/09/2008",11
"us","02/09/2009",2
"us","02/09/2010",3
"us","02/09/2011",5
"us","02/09/2012",9
"us","02/09/2013",10
"us","02/09/2014",10
"us","02/10/2005",8
"us","02/10/2006",7
"us","02/10/2007",6
"us","02/10/2008",4
"us","02/10/2009",11
"us","02/10/2010",2
"us","02/10/2011",13
"us","02/10/2012",8
"us","02/10/2013",5
"us","02/10/2014",10
"us","02/11/2005",6
"us","02/11/2006",5
"us","02/11/2007",5
"us","02/11/2008",12
"us","02/11/2009",12
"us","02/11/2010",1
"us","02/11/2011",11
"us","02/11/2012",8
"us","02/11/2013",5
"us","02/11/2014",10
"us","02/12/2005",11
"us","02/12/2007",3
"us","02/12/2008",12
"us","02/12/2009",14
"us","02/12/2010",10
"us","02/12/2011",7
"us","02/12/2012",8
"us","02/12/2013",7
"us","02/12/2014",3
"us","03/01/2005",10
"us","03/01/2006",8
"us","03/01/2007",11
"us","03/01/2008",11
"us","03/01/2009",7
"us","03/01/2010",8
"us","03/01/2011",13
"us","03/01/2012",11
"us","03/01/2013",14
"us","03/01/2014",18
"us","03/02/2005",10
"us","03/02/2006",7
"us","03/02/2007",8
"us","03/02/2008",12
"us","03/02/2009",6
"us","03/02/2010",1
"us","03/02/2011",16
"us","03/02/2012",10
"us","03/02/2013",16
"us","03/02/2014",11
"us","03/03/2005",11
"us","03/03/2006",8
"us","03/03/2007",10
"us","03/03/2008",5
"us","03/03/2009",4
"us","03/03/2010",5
"us","03/03/2011",11
"us","03/03/2012",19
"us","03/03/2013",13
"us","03/03/2014",10
"us","03/04/2005",6
"us","03/04/2006",8
"us","03/04/2007",5
"us","03/04/2008",4
"us","03/04/2009",5
"us","03/04/2010",4
"us","03/04/2011",10
"us","03/04/2012",8
"us","03/04/2013",5
"us","03/04/2014",9
"us","03/05/2005",5
"us","03/05/2006",6
"us","03/05/2007",14
"us","03/05/2008",10
"us","03/05/2009",8
"us","03/05/2010",18
"us","03/05/2011",4
"us","03/05/2012",14
"us","03/05/2013",6
"us","03/05/2014",16
"us","03/06/2005",7
"us","03/06/2006",7
"us","03/06/2007",5
"us","03/06/2008",18
"us","03/06/2009",9
"us","03/06/2010",11
"us","03/06/2011",5
"us","03/06/2012",7
"us","03/06/2013",6
"us","03/06/2014",8
"us","03/07/2005",10
"us","03/07/2006",3
"us","03/07/2007",10
"us","03/07/2008",5
"us","03/07/2009",10
"us","03/07/2010",4
"us","03/07/2011",12
"us","03/07/2012",10
"us","03/07/2013",9
"us","03/07/2014",15
"us","03/08/2005",11
"us","03/08/2006",7
"us","03/08/2007",17
"us","03/08/2008",14
"us","03/08/2009",9
"us","03/08/2010",2
"us","03/08/2011",8
"us","03/08/2012",8
"us","03/08/2013",9
"us","03/08/2014",12
"us","03/09/2005",10
"us","03/09/2006",3
"us","03/09/2007",10
"us","03/09/2008",11
"us","03/09/2009",3
"us","03/09/2010",6
"us","03/09/2011",6
"us","03/09/2012",13
"us","03/09/2013",28
"us","03/09/2014",14
"us","03/10/2005",11
"us","03/10/2006",12
"us","03/10/2007",8
"us","03/10/2008",11
"us","03/10/2009",8
"us","03/10/2010",6
"us","03/10/2011",9
"us","03/10/2012",24
"us","03/10/2013",8
"us","03/10/2014",19
"us","03/11/2005",7
"us","03/11/2006",14
"us","03/11/2007",9
"us","03/11/2008",8
"us","03/11/2009",2
"us","03/11/2010",3
"us","03/11/2011",12
"us","03/11/2012",5
"us","03/11/2013",6
"us","03/11/2014",10
"us","03/12/2005",15
"us","03/12/2006",6
"us","03/12/2007",6
"us","03/12/2008",2
"us","03/12/2009",8
"us","03/12/2010",8
"us","03/12/2011",7
"us","03/12/2012",13
"us","03/12/2013",6
"us","03/12/2014",12
"us","04/01/2005",8
"us","04/01/2006",11
"us","04/01/2007",9
"us","04/01/2008",7
"us","04/01/2009",8
"us","04/01/2010",6
"us","04/01/2011",11
"us","04/01/2012",13
"us","04/01/2013",16
"us","04/01/2014",12
"us","04/02/2005",8
"us","04/02/2006",8
"us","04/02/2007",8
"us","04/02/2008",8
"us","04/02/2009",4
"us","04/02/2010",9
"us","04/02/2011",9
"us","04/02/2012",15
"us","04/02/2013",7
"us","04/02/2014",14
"us","04/03/2005",7
"us","04/03/2006",8
"us","04/03/2007",6
"us","04/03/2008",9
"us","04/03/2009",7
"us","04/03/2010",7
"us","04/03/2011",5
"us","04/03/2012",11
"us","04/03/2013",7
"us","04/03/2014",12
"us","04/04/2005",4
"us","04/04/2006",6
"us","04/04/2007",11
"us","04/04/2008",10
"us","04/04/2009",13
"us","04/04/2010",4
"us","04/04/2011",7
"us","04/04/2012",7
"us","04/04/2013",6
"us","04/04/2014",10
"us","04/05/2005",3
"us","04/05/2006",13
"us","04/05/2007",7
"us","04/05/2008",4
"us","04/05/2009",7
"us","04/05/2010",8
"us","04/05/2011",8
"us","04/05/2012",6
"us","04/05/2013",11
"us","04/05/2014",35
"us","04/06/2005",4
"us","04/06/2006",7
"us","04/06/2007",7
"us","04/06/2008",5
"us","04/06/2009",8
"us","04/06/2010",3
"us","04/06/2011",7
"us","04/06/2012",16
"us","04/06/2013",22
"us","04/06/2014",14
"us","04/07/2005",6
"us","04/07/2006",11
"us","04/07/2007",5
"us","04/07/2008",14
"us","04/07/2009",9
"us","04/07/2010",4
"us","04/07/2011",8
"us","04/07/2012",16
"us","04/07/2013",7
"us","04/07/2014",10
"us","04/08/2005",7
"us","04/08/2006",6
"us","04/08/2007",4
"us","04/08/2008",6
"us","04/08/2009",7
"us","04/08/2010",16
"us","04/08/2011",8
"us","04/08/2012",11
"us","04/08/2013",6
"us","04/08/2014",18
"us","04/09/2005",15
"us","04/09/2006",7
"us","04/09/2007",11
"us","04/09/2008",4
"us","04/09/2009",5
"us","04/09/2010",9
"us","04/09/2011",15
"us","04/09/2012",15
"us","04/09/2013",10
"us","04/09/2014",16
"us","04/10/2005",7
"us","04/10/2006",3
"us","04/10/2007",1
"us","04/10/2008",21
"us","04/10/2009",6
"us","04/10/2010",12
"us","04/10/2011",3
"us","04/10/2012",18
"us","04/10/2013",5
"us","04/10/2014",24
"us","04/11/2005",7
"us","04/11/2006",4
"us","04/11/2007",4
"us","04/11/2008",10
"us","04/11/2009",1
"us","04/11/2010",5
"us","04/11/2011",10
"us","04/11/2012",27
"us","04/11/2013",4
"us","04/11/2014",22
"us","04/12/2005",9
"us","04/12/2006",1
"us","04/12/2007",8
"us","04/12/2008",11
"us","04/12/2009",2
"us","04/12/2010",5
"us","04/12/2011",8
"us","04/12/2012",17
"us","04/12/2013",13
"us","04/12/2014",23
"us","05/01/2005",10
"us","05/01/2006",8
"us","05/01/2007",14
"us","05/01/2008",4
"us","05/01/2009",6
"us","05/01/2010",12
"us","05/01/2011",7
"us","05/01/2012",6
"us","05/01/2013",15
"us","05/01/2014",32
"us","05/02/2005",6
"us","05/02/2006",9
"us","05/02/2007",8
"us","05/02/2008",8
"us","05/02/2009",8
"us","05/02/2010",7
"us","05/02/2011",4
"us","05/02/2012",4
"us","05/02/2013",5
"us","05/02/2014",14
"us","05/03/2005",5
"us","05/03/2006",6
"us","05/03/2007",9
"us","05/03/2008",13
"us","05/03/2009",4
"us","05/03/2010",9
"us","05/03/2011",13
"us","05/03/2012",9
"us","05/03/2013",19
"us","05/03/2014",22
"us","05/04/2005",3
"us","05/04/2006",8
"us","05/04/2007",4
"us","05/04/2008",6
"us","05/04/2009",2
"us","05/04/2010",10
"us","05/04/2011",9
"us","05/04/2012",9
"us","05/04/2013",33
"us","05/04/2014",8
"us","05/05/2005",10
"us","05/05/2006",2
"us","05/05/2007",7
"us","05/05/2008",11
"us","05/05/2009",7
"us","05/05/2010",7
"us","05/05/2011",15
"us","05/05/2012",23
"us","05/05/2013",15
"us","05/05/2014",12
"us","05/06/2005",2
"us","05/06/2006",14
"us","05/06/2007",8
"us","05/06/2008",5
"us","05/06/2009",3
"us","05/06/2010",9
"us","05/06/2011",6
"us","05/06/2012",15
"us","05/06/2013",7
"us","05/06/2014",10
"us","05/07/2005",4
"us","05/07/2006",8
"us","05/07/2007",8
"us","05/07/2008",6
"us","05/07/2009",3
"us","05/07/2010",4
"us","05/07/2011",6
"us","05/07/2012",8
"us","05/07/2013",9
"us","05/07/2014",11
"us","05/08/2005",3
"us","05/08/2006",3
"us","05/08/2007",14
"us","05/08/2008",8
"us","05/08/2009",5
"us","05/08/2010",12
"us","05/08/2011",14
"us","05/08/2012",12
"us","05/08/2013",11
"us","05/08/2014",1
"us","05/09/2005",3
"us","05/09/2006",5
"us","05/09/2007",8
"us","05/09/2008",10
"us","05/09/2009",9
"us","05/09/2010",10
"us","05/09/2011",7
"us","05/09/2012",2
"us","05/09/2013",8
"us","05/10/2005",8
"us","05/10/2006",6
"us","05/10/2007",8
"us","05/10/2008",7
"us","05/10/2009",8
"us","05/10/2010",9
"us","05/10/2011",3
"us","05/10/2012",9
"us","05/10/2013",10
"us","05/11/2005",9
"us","05/11/2006",7
"us","05/11/2007",6
"us","05/11/2008",7
"us","05/11/2009",7
"us","05/11/2010",5
"us","05/11/2011",10
"us","05/11/2012",16
"us","05/11/2013",22
"us","05/12/2005",5
"us","05/12/2006",9
"us","05/12/2007",8
"us","05/12/2008",1
"us","05/12/2009",6
"us","05/12/2010",11
"us","05/12/2011",5
"us","05/12/2012",31
"us","05/12/2013",9
"us","06/01/2005",12
"us","06/01/2006",16
"us","06/01/2007",7
"us","06/01/2008",12
"us","06/01/2009",15
"us","06/01/2010",16
"us","06/01/2011",12
"us","06/01/2012",14
"us","06/01/2013",27
"us","06/02/2005",8
"us","06/02/2006",8
"us","06/02/2007",1
"us","06/02/2008",7
"us","06/02/2009",12
"us","06/02/2010",8
"us","06/02/2011",11
"us","06/02/2012",25
"us","06/02/2013",15
"us","06/03/2005",2
"us","06/03/2006",4
"us","06/03/2007",6
"us","06/03/2008",4
"us","06/03/2009",9
"us","06/03/2010",4
"us","06/03/2011",11
"us","06/03/2012",6
"us","06/03/2013",25
"us","06/04/2005",6
"us","06/04/2006",5
"us","06/04/2007",9
"us","06/04/2008",5
"us","06/04/2009",5
"us","06/04/2010",5
"us","06/04/2011",10
"us","06/04/2012",6
"us","06/04/2013",20
"us","06/05/2005",8
"us","06/05/2006",10
"us","06/05/2007",9
"us","06/05/2008",13
"us","06/05/2009",10
"us","06/05/2010",7
"us","06/05/2011",6
"us","06/05/2012",20
"us","06/05/2013",16
"us","06/06/2005",11
"us","06/06/2006",16
"us","06/06/2007",14
"us","06/06/2008",17
"us","06/06/2009",8
"us","06/06/2010",12
"us","06/06/2011",6
"us","06/06/2012",15
"us","06/06/2013",7
"us","06/07/2005",10
"us","06/07/2006",7
"us","06/07/2007",9
"us","06/07/2008",23
"us","06/07/2009",8
"us","06/07/2010",7
"us","06/07/2011",7
"us","06/07/2012",16
"us","06/07/2013",7
"us","06/08/2005",7
"us","06/08/2006",3
"us","06/08/2007",4
"us","06/08/2008",19
"us","06/08/2009",7
"us","06/08/2010",3
"us","06/08/2011",10
"us","06/08/2012",20
"us","06/08/2013",27
"us","06/09/2005",6
"us","06/09/2006",4
"us","06/09/2007",10
"us","06/09/2008",10
"us","06/09/2009",10
"us","06/09/2010",5
"us","06/09/2011",6
"us","06/09/2012",24
"us","06/09/2013",10
"us","06/10/2005",3
"us","06/10/2006",9
"us","06/10/2007",12
"us","06/10/2008",13
"us","06/10/2009",11
"us","06/10/2010",7
"us","06/10/2011",8
"us","06/10/2012",15
"us","06/10/2013",8
"us","06/11/2005",11
"us","06/11/2006",2
"us","06/11/2007",10
"us","06/11/2008",10
"us","06/11/2009",9
"us","06/11/2010",7
"us","06/11/2011",12
"us","06/11/2012",7
"us","06/11/2013",15
"us","06/12/2005",3
"us","06/12/2006",8
"us","06/12/2007",4
"us","06/12/2008",12
"us","06/12/2009",12
"us","06/12/2010",9
"us","06/12/2011",7
"us","06/12/2012",17
"us","06/12/2013",10
"us","07/01/2005",5
"us","07/01/2006",9
"us","07/01/2007",13
"us","07/01/2008",5
"us","07/01/2009",12
"us","07/01/2010",17
"us","07/01/2011",28
"us","07/01/2012",18
"us","07/01/2013",14
"us","07/02/2005",5
"us","07/02/2006",3
"us","07/02/2007",5
"us","07/02/2008",12
"us","07/02/2009",8
"us","07/02/2010",14
"us","07/02/2011",28
"us","07/02/2012",16
"us","07/02/2013",13
"us","07/03/2005",18
"us","07/03/2006",3
"us","07/03/2007",19
"us","07/03/2008",15
"us","07/03/2009",15
"us","07/03/2010",48
"us","07/03/2011",61
"us","07/03/2012",28
"us","07/03/2013",39
"us","07/04/2005",30
"us","07/04/2006",20
"us","07/04/2007",34
"us","07/04/2008",54
"us","07/04/2009",74
"us","07/04/2010",183
"us","07/04/2011",132
"us","07/04/2012",166
"us","07/04/2013",157
"us","07/05/2005",13
"us","07/05/2006",9
"us","07/05/2007",6
"us","07/05/2008",31
"us","07/05/2009",12
"us","07/05/2010",16
"us","07/05/2011",18
"us","07/05/2012",17
"us","07/05/2013",44
"us","07/06/2005",11
"us","07/06/2006",5
"us","07/06/2007",8
"us","07/06/2008",11
"us","07/06/2009",13
"us","07/06/2010",10
"us","07/06/2011",8
"us","07/06/2012",24
"us","07/06/2013",72
"us","07/07/2005",7
"us","07/07/2006",9
"us","07/07/2007",19
"us","07/07/2008",12
"us","07/07/2009",20
"us","07/07/2010",19
"us","07/07/2011",11
"us","07/07/2012",41
"us","07/07/2013",26
"us","07/08/2005",9
"us","07/08/2006",8
"us","07/08/2007",7
"us","07/08/2008",6
"us","07/08/2009",14
"us","07/08/2010",15
"us","07/08/2011",6
"us","07/08/2012",19
"us","07/08/2013",14
"us","07/09/2005",17
"us","07/09/2006",4
"us","07/09/2007",9
"us","07/09/2008",6
"us","07/09/2009",9
"us","07/09/2010",25
"us","07/09/2011",17
"us","07/09/2012",21
"us","07/09/2013",8
"us","07/10/2005",12
"us","07/10/2006",5
"us","07/10/2007",7
"us","07/10/2008",10
"us","07/10/2009",14
"us","07/10/2010",37
"us","07/10/2011",14
"us","07/10/2012",17
"us","07/10/2013",13
"us","07/11/2005",13
"us","07/11/2006",4
"us","07/11/2007",12
"us","07/11/2008",11
"us","07/11/2009",11
"us","07/11/2010",25
"us","07/11/2011",14
"us","07/11/2012",15
"us","07/11/2013",13
"us","07/12/2005",5
"us","07/12/2006",11
"us","07/12/2007",12
"us","07/12/2008",18
"us","07/12/2009",10
"us","07/12/2010",11
"us","07/12/2011",6
"us","07/12/2012",14
"us","07/12/2013",22
"us","08/01/2005",12
"us","08/01/2006",15
"us","08/01/2007",6
"us","08/01/2008",19
"us","08/01/2009",19
"us","08/01/2010",12
"us","08/01/2011",15
"us","08/01/2012",13
"us","08/01/2013",15
"us","08/02/2005",8
"us","08/02/2006",8
"us","08/02/2007",7
"us","08/02/2008",28
"us","08/02/2009",3
"us","08/02/2010",4
"us","08/02/2011",16
"us","08/02/2012",15
"us","08/02/2013",24
"us","08/03/2005",3
"us","08/03/2006",6
"us","08/03/2007",12
"us","08/03/2008",21
"us","08/03/2009",9
"us","08/03/2010",10
"us","08/03/2011",16
"us","08/03/2012",17
"us","08/03/2013",31
"us","08/04/2005",11
"us","08/04/2006",12
"us","08/04/2007",11
"us","08/04/2008",19
"us","08/04/2009",7
"us","08/04/2010",10
"us","08/04/2011",16
"us","08/04/2012",30
"us","08/04/2013",26
"us","08/05/2005",14
"us","08/05/2006",15
"us","08/05/2007",6
"us","08/05/2008",13
"us","08/05/2009",15
"us","08/05/2010",11
"us","08/05/2011",13
"us","08/05/2012",17
"us","08/05/2013",21
"us","08/06/2005",13
"us","08/06/2006",13
"us","08/06/2007",3
"us","08/06/2008",4
"us","08/06/2009",9
"us","08/06/2010",16
"us","08/06/2011",19
"us","08/06/2012",35
"us","08/06/2013",25
"us","08/07/2005",6
"us","08/07/2006",3
"us","08/07/2007",9
"us","08/07/2008",14
"us","08/07/2009",10
"us","08/07/2010",14
"us","08/07/2011",11
"us","08/07/2012",49
"us","08/07/2013",28
"us","08/08/2005",5
"us","08/08/2006",7
"us","08/08/2007",4
"us","08/08/2008",21
"us","08/08/2009",15
"us","08/08/2010",13
"us","08/08/2011",12
"us","08/08/2012",25
"us","08/08/2013",25
"us","08/09/2005",2
"us","08/09/2006",11
"us","08/09/2007",9
"us","08/09/2008",15
"us","08/09/2009",4
"us","08/09/2010",8
"us","08/09/2011",4
"us","08/09/2012",13
"us","08/09/2013",16
"us","08/10/2005",10
"us","08/10/2006",7
"us","08/10/2007",12
"us","08/10/2008",15
"us","08/10/2009",8
"us","08/10/2010",15
"us","08/10/2011",9
"us","08/10/2012",22
"us","08/10/2013",39
"us","08/11/2005",12
"us","08/11/2006",7
"us","08/11/2007",19
"us","08/11/2008",14
"us","08/11/2009",5
"us","08/11/2010",11
"us","08/11/2011",22
"us","08/11/2012",41
"us","08/11/2013",20
"us","08/12/2005",17
"us","08/12/2006",10
"us","08/12/2007",30
"us","08/12/2008",5
"us","08/12/2009",9
"us","08/12/2010",15
"us","08/12/2011",27
"us","08/12/2012",28
"us","08/12/2013",27
"us","09/01/2005",17
"us","09/01/2006",11
"us","09/01/2007",22
"us","09/01/2008",7
"us","09/01/2009",11
"us","09/01/2010",9
"us","09/01/2011",22
"us","09/01/2012",37
"us","09/01/2013",30
"us","09/02/2005",19
"us","09/02/2006",15
"us","09/02/2007",19
"us","09/02/2008",12
"us","09/02/2009",16
"us","09/02/2010",10
"us","09/02/2011",17
"us","09/02/2012",29
"us","09/02/2013",18
"us","09/03/2005",12
"us","09/03/2006",6
"us","09/03/2007",6
"us","09/03/2008",11
"us","09/03/2009",12
"us","09/03/2010",18
"us","09/03/2011",23
"us","09/03/2012",14
"us","09/03/2013",13
"us","09/04/2005",7
"us","09/04/2006",6
"us","09/04/2007",12
"us","09/04/2008",5
"us","09/04/2009",7
"us","09/04/2010",24
"us","09/04/2011",24
"us","09/04/2012",10
"us","09/04/2013",14
"us","09/05/2005",11
"us","09/05/2006",7
"us","09/05/2007",7
"us","09/05/2008",8
"us","09/05/2009",15
"us","09/05/2010",17
"us","09/05/2011",12
"us","09/05/2012",11
"us","09/05/2013",26
"us","09/06/2005",11
"us","09/06/2006",4
"us","09/06/2007",6
"us","09/06/2008",10
"us","09/06/2009",11
"us","09/06/2010",10
"us","09/06/2011",4
"us","09/06/2012",12
"us","09/06/2013",15
"us","09/07/2005",10
"us","09/07/2006",8
"us","09/07/2007",6
"us","09/07/2008",8
"us","09/07/2009",15
"us","09/07/2010",9
"us","09/07/2011",9
"us","09/07/2012",12
"us","09/07/2013",27
"us","09/08/2005",10
"us","09/08/2006",6
"us","09/08/2007",11
"us","09/08/2008",3
"us","09/08/2009",33
"us","09/08/2010",5
"us","09/08/2011",14
"us","09/08/2012",24
"us","09/08/2013",13
"us","09/09/2005",5
"us","09/09/2006",5
"us","09/09/2007",8
"us","09/09/2008",10
"us","09/09/2009",21
"us","09/09/2010",15
"us","09/09/2011",14
"us","09/09/2012",24
"us","09/09/2013",14
"us","09/10/2005",13
"us","09/10/2006",6
"us","09/10/2007",6
"us","09/10/2008",10
"us","09/10/2009",6
"us","09/10/2010",15
"us","09/10/2011",31
"us","09/10/2012",29
"us","09/10/2013",8
"us","09/11/2005",12
"us","09/11/2006",8
"us","09/11/2007",11
"us","09/11/2008",1
"us","09/11/2009",20
"us","09/11/2010",11
"us","09/11/2011",11
"us","09/11/2012",23
"us","09/11/2013",20
"us","09/12/2005",10
"us","09/12/2006",4
"us","09/12/2007",13
"us","09/12/2008",9
"us","09/12/2009",19
"us","09/12/2010",10
"us","09/12/2011",11
"us","09/12/2012",28
"us","09/12/2013",13
"us","1/13/2005",14
"us","1/13/2006",6
"us","1/13/2007",10
"us","1/13/2008",7
"us","1/13/2009",18
"us","1/13/2010",7
"us","1/13/2011",3
"us","1/13/2012",10
"us","1/13/2013",6
"us","1/13/2014",13
"us","1/14/2005",5
"us","1/14/2006",6
"us","1/14/2007",10
"us","1/14/2008",14
"us","1/14/2009",15
"us","1/14/2010",2
"us","1/14/2011",9
"us","1/14/2012",12
"us","1/14/2013",11
"us","1/14/2014",12
"us","1/15/2005",12
"us","1/15/2006",6
"us","1/15/2007",11
"us","1/15/2008",21
"us","1/15/2009",15
"us","1/15/2010",9
"us","1/15/2011",9
"us","1/15/2012",14
"us","1/15/2013",9
"us","1/15/2014",21
"us","1/16/2005",6
"us","1/16/2006",4
"us","1/16/2007",13
"us","1/16/2008",12
"us","1/16/2009",14
"us","1/16/2010",6
"us","1/16/2011",8
"us","1/16/2012",3
"us","1/16/2013",5
"us","1/16/2014",18
"us","1/17/2005",3
"us","1/17/2006",4
"us","1/17/2007",12
"us","1/17/2008",11
"us","1/17/2009",10
"us","1/17/2010",4
"us","1/17/2011",5
"us","1/17/2012",10
"us","1/17/2013",10
"us","1/17/2014",16
"us","1/18/2005",4
"us","1/18/2006",4
"us","1/18/2007",6
"us","1/18/2008",16
"us","1/18/2009",25
"us","1/18/2010",10
"us","1/18/2011",7
"us","1/18/2012",15
"us","1/18/2013",4
"us","1/18/2014",29
"us","1/19/2005",4
"us","1/19/2006",7
"us","1/19/2007",7
"us","1/19/2008",5
"us","1/19/2009",13
"us","1/19/2010",3
"us","1/19/2011",8
"us","1/19/2012",18
"us","1/19/2013",9
"us","1/19/2014",20
"us","1/20/2005",7
"us","1/20/2006",2
"us","1/20/2007",12
"us","1/20/2008",20
"us","1/20/2009",13
"us","1/20/2010",8
"us","1/20/2011",5
"us","1/20/2012",15
"us","1/20/2013",7
"us","1/20/2014",15
"us","1/21/2005",4
"us","1/21/2006",6
"us","1/21/2007",3
"us","1/21/2008",6
"us","1/21/2009",13
"us","1/21/2010",4
"us","1/21/2011",7
"us","1/21/2012",9
"us","1/21/2013",5
"us","1/21/2014",14
"us","1/22/2005",5
"us","1/22/2006",4
"us","1/22/2007",4
"us","1/22/2008",8
"us","1/22/2009",7
"us","1/22/2010",7
"us","1/22/2011",9
"us","1/22/2012",5
"us","1/22/2013",7
"us","1/22/2014",14
"us","1/23/2005",1
"us","1/23/2006",3
"us","1/23/2007",10
"us","1/23/2008",12
"us","1/23/2009",19
"us","1/23/2010",4
"us","1/23/2011",2
"us","1/23/2012",4
"us","1/23/2013",6
